Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Engine volume,Mileage_km,Cylinders,Doors,Wheel,Color,Airbags,turbo,Fuel type_CNG,Fuel type_Diesel,Fuel type_Hybrid,Fuel type_Hydrogen,Fuel type_LPG,Fuel type_Petrol,Fuel type_Plug-in Hybrid,Drive wheels_4x4,Drive wheels_Front,Drive wheels_Rear,Gear box type_Automatic,Gear box type_Manual,Gear box type_Tiptronic,Gear box type_Variator
2038,697,HONDA,Civic,2015,Sedan,1,1.8,80542,4.0,4,Left wheel,Grey,12,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
6429,463,TOYOTA,Prius,2018,Hatchback,1,1.8,0,4.0,4,Left wheel,Black,12,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
6272,503,HONDA,Civic Hybrid,2012,Sedan,1,1.5,141302,4.0,4,Left wheel,Sky blue,12,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True
30734,1405,BMW,335,2009,Cabriolet,1,3.0,59700,6.0,2,Left wheel,Black,7,1,False,False,False,False,False,True,False,False,False,True,False,False,True,False
26594,1079,CHEVROLET,Orlando,2018,Jeep,1,2.0,140070,4.0,4,Left wheel,Grey,4,0,False,False,False,False,True,False,False,False,True,False,True,False,False,False
862,259,CHEVROLET,Volt,2014,Jeep,1,1.4,133195,4.0,4,Left wheel,Black,0,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
7150,632,NISSAN,Tiida,2005,Hatchback,0,1.5,0,4.0,4,Right-hand drive,Black,6,0,False,False,False,False,False,True,False,False,True,False,False,False,False,True
18817,632,HYUNDAI,Sonata,2013,Sedan,1,2.0,92479,4.0,4,Left wheel,Blue,10,0,False,False,False,False,False,True,False,False,True,False,False,False,True,False
21950,632,TOYOTA,Prius,2014,Hatchback,0,1.8,107000,4.0,4,Left wheel,Carnelian red,12,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True
25889,528,HYUNDAI,Elantra,2014,Sedan,1,1.6,131000,4.0,4,Left wheel,White,4,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
14069,687,HYUNDAI,Elantra,2010,Sedan,1,1.6,100403,4.0,4,Left wheel,White,4,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
9252,961,KIA,Sportage,2009,Jeep,1,2.0,53986,4.0,4,Left wheel,White,4,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False
8781,632,FORD,Escape სასწრაფოდ,2001,Jeep,1,3.0,199283,6.0,4,Left wheel,Golden,6,1,False,False,False,False,False,True,False,True,False,False,True,False,False,False
2100,632,NISSAN,March,2002,Sedan,0,1.2,140000,2.0,4,Right-hand drive,Sky blue,0,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
7997,1850,LEXUS,RX 400,2008,Jeep,1,3.5,244731,6.0,4,Left wheel,Black,12,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
6611,1282,KIA,Sportage,2007,Jeep,1,2.0,142654,4.0,4,Left wheel,Silver,4,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False
5018,1399,LEXUS,RX 450,2010,Jeep,1,3.5,167222,6.0,4,Left wheel,Black,12,0,False,False,True,False,False,False,False,True,False,False,True,False,False,False
1568,1493,MERCEDES-BENZ,E 350,2016,Sedan,1,3.5,77205,6.0,4,Left wheel,Grey,12,0,False,True,False,False,False,False,False,False,False,True,True,False,False,False
18826,583,HYUNDAI,Elantra,2011,Sedan,1,1.6,87210,4.0,4,Left wheel,Silver,4,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
9095,632,BMW,528,2000,Sedan,1,2.8,333000,6.0,4,Left wheel,Blue,8,0,False,False,False,False,False,True,False,False,False,True,False,False,True,False
3136,781,TOYOTA,Camry,2012,Sedan,1,2.5,159379,4.0,4,Left wheel,White,12,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
3000,632,VOLKSWAGEN,Polo,1995,Sedan,0,1.4,0,4.0,2,Left wheel,Blue,2,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False
14113,632,HONDA,Insight,2009,Hatchback,0,1.3,111000,4.0,4,Left wheel,Silver,6,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False
31349,777,HYUNDAI,H1,2014,Minivan,1,2.5,152469,4.0,4,Left wheel,Black,4,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False
16935,353,LEXUS,CT 200h,2015,Hatchback,1,1.8,94949,4.0,4,Left wheel,White,0,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
27284,259,CHEVROLET,Volt,2014,Sedan,0,1.4,121000,4.0,4,Left wheel,White,10,0,False,False,False,False,False,False,True,False,True,False,False,False,True,False
16621,1172,MERCEDES-BENZ,E 350,2011,Sedan,1,3.5,119379,6.0,4,Left wheel,Silver,12,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False
29793,632,BMW,"Z4 3,0 SI",2007,Coupe,1,3.0,210000,6.0,2,Left wheel,Silver,6,0,False,False,False,False,False,True,False,False,False,True,False,False,True,False
18817,632,TOYOTA,Corolla,2012,Sedan,0,1.8,127000,4.0,4,Left wheel,White,6,0,False,False,False,False,True,False,False,False,True,False,True,False,False,False
941,1058,LEXUS,RX 450,2012,Jeep,1,3.5,232357,6.0,4,Left wheel,Black,12,0,False,False,True,False,False,False,False,True,False,False,True,False,False,False
21953,632,HONDA,Civic Hybrid,2014,Sedan,0,1.5,140000,4.0,4,Left wheel,Grey,12,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
9722,1675,FORD,Transit,2004,Microbus,0,2.0,200000,4.0,2,Left wheel,White,0,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False
40926,730,SSANGYONG,Actyon,2016,Jeep,1,1.6,46916,4.0,4,Left wheel,Silver,4,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False
627,650,VOLKSWAGEN,Jetta,2016,Sedan,1,1.4,78829,4.0,4,Left wheel,White,12,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
16935,650,VOLKSWAGEN,Jetta 1.4 TURBO,2016,Sedan,0,1.4,97000,4.0,4,Left wheel,Black,8,1,False,False,False,False,False,True,False,False,True,False,False,False,True,False
1333,1053,LEXUS,ES 350,2014,Sedan,1,3.5,179358,6.0,4,Left wheel,Red,12,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
5331,632,SUBARU,Forester,2001,Universal,0,2.0,0,4.0,4,Right-hand drive,Silver,2,1,False,False,False,False,False,True,False,True,False,False,True,False,False,False
13485,632,TOYOTA,Aqua,2012,Sedan,0,1.5,147431,3.0,4,Right-hand drive,White,5,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False
37476,1017,TOYOTA,CHR,2017,Jeep,0,2.0,36099,4.0,4,Left wheel,Silver,10,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
70678,1079,HYUNDAI,Sonata,2018,Sedan,1,2.0,34704,4.0,4,Left wheel,Grey,4,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
8781,431,FORD,Fusion,2016,Sedan,1,2.0,194974,4.0,4,Left wheel,Black,0,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
21012,738,CHEVROLET,Cruze,2017,Hatchback,0,1.4,66000,4.0,4,Left wheel,Silver,8,1,False,False,False,False,False,True,False,False,True,False,False,False,True,False
19416,583,HYUNDAI,Elantra,2011,Sedan,1,1.6,120581,4.0,4,Left wheel,Silver,4,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
1882,3112,HONDA,FIT,2001,Hatchback,0,1.3,0,6.0,4,Right-hand drive,White,4,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
14113,986,TOYOTA,Camry,2010,Sedan,1,2.4,80000,4.0,4,Left wheel,Silver,7,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False
34811,690,LEXUS,RX 450,2016,Jeep,1,3.5,0,6.0,4,Left wheel,Grey,12,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
18817,632,HYUNDAI,Elantra,2012,Sedan,1,1.8,81250,4.0,4,Left wheel,Silver,12,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
150533,632,JAGUAR,F-type R,2015,Sedan,1,5.0,31000,8.0,2,Left wheel,Orange,6,1,False,False,False,False,False,True,False,False,False,True,False,False,True,False
31361,632,BUICK,Encore,2016,Jeep,1,1.4,24000,4.0,4,Left wheel,White,0,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
54568,1363,LEXUS,GX 460,2012,Jeep,1,4.6,255406,8.0,4,Left wheel,Black,0,0,False,False,False,False,False,True,False,True,False,False,True,False,False,False
40983,934,HYUNDAI,H1,2015,Universal,1,2.5,112718,4.0,4,Left wheel,Silver,4,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False
17562,632,TOYOTA,Prius,2010,Hatchback,0,1.8,71000,4.0,4,Left wheel,Grey,12,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True
8154,632,HONDA,Civic,2004,Sedan,0,1.7,135000,4.0,4,Right-hand drive,White,2,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True
4861,1058,MERCEDES-BENZ,E 350,2012,Sedan,1,3.5,128202,6.0,4,Left wheel,Black,12,0,False,True,False,False,False,False,False,False,False,True,True,False,False,False
784,1301,BMW,X5,2014,Sedan,1,4.4,247877,8.0,4,Left wheel,Black,0,0,False,False,False,False,False,True,False,True,False,False,True,False,False,False
33243,765,HYUNDAI,Santa FE,2015,Jeep,1,2.0,175126,4.0,4,Left wheel,Black,4,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False
28225,632,KIA,Optima,2014,Sedan,1,2.4,43000,6.0,4,Left wheel,White,4,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
941,1935,TOYOTA,Tundra,2016,Jeep,1,4.6,254805,8.0,4,Left wheel,White,12,0,False,False,False,False,False,True,False,True,False,False,True,False,False,False
2274,862,TOYOTA,Camry,2011,Sedan,1,2.5,190698,4.0,4,Left wheel,Grey,12,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
7213,746,TOYOTA,Prius,2009,Sedan,0,1.5,271256,4.0,4,Left wheel,Grey,8,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
9095,632,TOYOTA,Ist,2004,Sedan,0,1.3,151000,4.0,4,Right-hand drive,White,2,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
4861,1058,MERCEDES-BENZ,E 350,2012,Sedan,1,3.5,128202,6.0,4,Left wheel,Black,12,0,False,True,False,False,False,False,False,False,False,True,True,False,False,False
3763,632,OPEL,Astra,1994,Goods wagon,0,1.4,21000,4.0,4,Left wheel,Red,4,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False
20071,934,TOYOTA,Camry,2015,Sedan,1,2.5,86357,4.0,4,Left wheel,Blue,12,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
20149,583,HYUNDAI,Elantra,2011,Sedan,1,1.6,136292,4.0,4,Left wheel,White,4,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
11917,632,SUBARU,Forester L.L.BEAN,2004,Jeep,1,2.5,220000,4.0,4,Left wheel,Green,5,0,True,False,False,False,False,False,False,True,False,False,True,False,False,False
22549,629,HYUNDAI,Elantra,2015,Sedan,1,1.6,110000,4.0,4,Left wheel,Silver,4,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False
17249,900,HYUNDAI,Sonata SE,2015,Sedan,0,2.4,84000,4.0,4,Left wheel,Silver,12,0,False,False,False,False,False,True,False,False,True,False,False,False,True,False
9408,843,TOYOTA,Prius,2008,Hatchback,0,1.5,200000,4.0,4,Left wheel,Grey,8,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
15681,632,FORD,Transit,2003,Microbus,0,2.4,250000,4.0,4,Left wheel,White,2,1,False,True,False,False,False,False,False,False,False,True,False,True,False,False
20385,584,HYUNDAI,Elantra,2014,Sedan,1,1.8,179200,4.0,4,Left wheel,Black,12,0,False,False,False,False,False,True,False,False,True,False,False,False,True,False
12544,751,KIA,Optima,2013,Sedan,1,2.4,110898,4.0,4,Left wheel,Black,12,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
20385,632,FORD,Transit,2007,Microbus,0,2.4,0,2.0,4,Left wheel,Silver,0,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False
12544,765,HYUNDAI,Sonata,2015,Sedan,1,2.0,472279,4.0,4,Left wheel,Orange,4,0,False,False,False,False,True,False,False,False,True,False,True,False,False,False
706,1194,TOYOTA,Tacoma,2013,Pickup,1,4.0,141008,6.0,4,Left wheel,Blue,0,0,False,False,False,False,False,True,False,False,False,True,True,False,False,False
31361,934,MAZDA,Mazda 6,2015,Sedan,1,2.5,174000,4.0,4,Left wheel,White,12,0,False,False,False,False,False,True,False,False,True,False,False,False,True,False
14113,586,TOYOTA,Prius,2012,Hatchback,0,1.8,228751,4.0,4,Left wheel,Black,12,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
10976,632,BMW,M5,2004,Coupe,0,2.5,111111,6.0,2,Left wheel,White,12,0,False,False,False,False,False,True,False,False,False,True,False,True,False,False
7000,632,MERCEDES-BENZ,S 500 67,1999,Sedan,1,3.2,6789,6.0,4,Left wheel,Blue,10,0,True,False,False,False,False,False,False,False,False,True,False,False,True,False
20698,917,AUDI,Q7,2013,Jeep,1,3.0,194342,6.0,4,Left wheel,White,12,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False
46728,1811,LEXUS,GX 460,2010,Jeep,1,4.6,260771,8.0,4,Left wheel,Black,0,0,False,False,False,False,False,True,False,True,False,False,True,False,False,False
4704,632,OPEL,Astra,1998,Sedan,0,1.6,333333,4.0,4,Left wheel,Grey,0,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False
25716,474,CHEVROLET,Volt,2013,Hatchback,1,1.4,91000,4.0,4,Left wheel,Grey,10,0,False,False,False,False,False,False,True,False,True,False,False,False,False,True
20438,642,SSANGYONG,Korando,2012,Jeep,1,2.0,175346,4.0,4,Left wheel,White,4,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False
25716,632,KIA,Sportage,2012,Jeep,0,2.4,136000,4.0,4,Left wheel,Grey,10,0,False,False,False,False,False,True,False,True,False,False,False,False,True,False
5488,632,MERCEDES-BENZ,200,2000,Sedan,0,2.0,0,4.0,4,Left wheel,Black,2,0,True,False,False,False,False,False,False,False,False,True,False,True,False,False
30326,777,HYUNDAI,H1,2014,Universal,1,2.5,245603,4.0,4,Left wheel,Black,4,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False
2000,632,AUDI,A4,2000,Hatchback,0,2.8,1000,5.0,4,Left wheel,Pink,3,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
8781,632,SUZUKI,Swift,2009,Sedan,0,1.3,150000,4.0,4,Right-hand drive,Black,12,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
8938,1203,PORSCHE,Cayenne,2011,Jeep,1,3.6,112742,6.0,4,Left wheel,Blue,12,0,False,False,True,False,False,False,False,True,False,False,True,False,False,False
5018,490,HONDA,Insight,2011,Hatchback,0,1.3,195703,4.0,4,Left wheel,Grey,6,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False
9408,1236,HONDA,Fit Aria,2011,Hatchback,1,1.3,121000,4.0,4,Right-hand drive,Silver,2,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
17249,632,MAZDA,CX-7,2010,Jeep,0,2.5,273600,4.0,4,Left wheel,Black,8,0,False,False,False,False,False,True,False,False,True,False,False,False,True,False
17249,632,TOYOTA,RAV 4,2003,Jeep,0,2.0,126400,4.0,4,Left wheel,Silver,4,0,False,False,False,False,False,True,False,True,False,False,True,False,False,False
3293,530,NISSAN,Juke,2013,Jeep,1,1.6,153888,4.0,4,Left wheel,White,0,0,False,False,False,False,False,True,False,True,False,False,True,False,False,False
36899,1091,HYUNDAI,H1,2016,Minivan,1,2.5,90132,4.0,4,Left wheel,Silver,4,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False
7527,642,HYUNDAI,Sonata,2012,Sedan,1,2.0,453075,4.0,4,Left wheel,Silver,4,0,False,False,False,False,True,False,False,False,True,False,True,False,False,False
30887,629,HYUNDAI,Elantra,2015,Sedan,1,1.6,51966,4.0,4,Left wheel,Silver,4,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False
9408,988,TOYOTA,Prius,2007,Hatchback,0,1.5,194098,4.0,4,Left wheel,Blue,0,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
7840,632,OPEL,Vectra,2000,Hatchback,0,1.8,268000,4.0,4,Left wheel,Silver,4,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False
3000,632,HYUNDAI,Getz,2008,Sedan,0,1.4,180000,4.0,4,Left wheel,Silver,0,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
8781,961,CHEVROLET,Captiva,2009,Jeep,1,2.0,54258,4.0,4,Left wheel,White,4,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False
17876,632,HONDA,Cr-v,2006,Jeep,1,2.4,127000,4.0,4,Left wheel,Black,8,0,False,False,False,False,False,True,False,True,False,False,True,False,False,False
54568,1363,LEXUS,GX 460,2012,Jeep,1,4.6,255406,8.0,4,Left wheel,Black,0,0,False,False,False,False,False,True,False,True,False,False,True,False,False,False
29094,831,HYUNDAI,Elantra,2017,Sedan,1,1.6,84000,4.0,4,Left wheel,White,4,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False
17876,632,OPEL,INSIGNIA,2011,Sedan,1,2.0,180000,4.0,4,Left wheel,White,4,0,False,False,False,False,False,True,False,False,True,False,False,False,True,False
16621,585,VOLKSWAGEN,Jetta,2013,Sedan,1,1.8,68000,4.0,4,Left wheel,Silver,10,0,False,False,False,False,False,True,False,False,True,False,False,False,True,False
5018,1624,MERCEDES-BENZ,E 350,2009,Sedan,1,3.5,109139,6.0,4,Left wheel,Black,12,0,False,True,False,False,False,False,False,False,False,True,True,False,False,False
11604,632,MERCEDES-BENZ,ML 320 AMG,2002,Jeep,1,3.2,203000,6.0,4,Left wheel,Black,8,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False
21805,707,HYUNDAI,H1,2011,Microbus,1,2.0,55622,4.0,4,Left wheel,Silver,4,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False
2666,1079,BMW,320,2018,Sedan,1,2.0,25323,4.0,4,Left wheel,Black,12,0,False,False,False,False,False,True,False,True,False,False,True,False,False,False
21012,1185,FORD,Escape escape,2009,Jeep,1,2.5,214400,4.0,4,Left wheel,White,6,0,False,False,True,False,False,False,False,True,False,False,True,False,False,False
941,1750,TOYOTA,Highlander,2008,Sedan,1,3.3,226094,6.0,4,Left wheel,White,12,0,False,False,True,False,False,False,False,True,False,False,True,False,False,False
23521,632,FORD,Escape,2013,Jeep,1,1.6,192000,4.0,4,Left wheel,Green,10,0,False,False,False,False,False,True,False,False,True,False,False,False,True,False
11604,834,OPEL,Zafira,2009,Minivan,0,1.7,187000,4.0,4,Left wheel,Silver,8,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False
549,1104,AUDI,Q7,2015,Jeep,1,3.0,71717,6.0,4,Left wheel,Black,0,0,False,False,False,False,False,True,False,True,False,False,True,False,False,False
14426,761,TOYOTA,Prius,2010,Sedan,0,1.8,228800,4.0,4,Left wheel,Silver,6,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False
11290,639,HYUNDAI,Sonata,2014,Sedan,1,2.0,520393,4.0,4,Left wheel,Silver,4,0,False,False,False,False,True,False,False,False,True,False,True,False,False,False
